Hour,Baseline (kWh),New HP
7814,3.7887869999999997,3.440183
7815,1.3123879999999999,1.2787929999999998
7816,1.331939,1.176394
7817,0.955782,0.936573
7818,1.821538,1.5943420000000001
7819,1.644017,1.616583
7820,1.770133,1.627953
7821,1.084278,1.059458
7822,1.8357860000000001,1.6174860000000002
7823,1.433723,1.560617
7824,2.651098,2.31514
7825,1.077305,1.2135909999999999
7826,2.511716,2.0921030000000003
7827,0.887366,0.9353319999999999
7828,2.342832,1.855864
7829,1.420063,1.3894760000000002
7830,3.677243,3.1927779999999997
7831,1.579976,1.505245
7832,3.317113,2.9179899999999996
7833,1.907575,1.704121
7834,2.85512,2.251633
7835,2.8980230000000002,2.854196
7836,2.1916770000000003,1.8421610000000002
7837,0.931233,0.9046660000000001
7838,2.808053,2.643294
7839,0.980346,0.963459
7840,1.192787,1.085854
7841,4.402115,4.39217
7842,2.339869,2.238149
7843,1.2368219999999999,1.227926
7844,1.406839,1.330211
7845,4.182938,4.176318
7846,3.742067,3.717647
7847,0.851876,0.846102
7848,1.553264,1.35603
7849,0.720305,0.656904
7850,1.505185,1.1050039999999999
7851,0.771012,0.607557
7852,1.33199,0.9548909999999999
7853,1.42738,1.3872149999999999
7854,2.3710859999999996,1.987838
7855,1.235055,1.218623
7856,2.194214,1.848381
7857,1.294174,1.300484
7858,1.815532,1.4635429999999998
7859,1.964202,1.949404
7860,1.920561,1.852797
7861,1.205994,0.90874
7862,1.538246,1.297119
7863,0.884154,0.84979
7864,1.363578,1.205541
7865,4.385706,4.380065
7866,2.423918,2.205953
7867,2.1566300000000003,2.131132
7868,4.209219,4.044064
7869,1.75764,1.746638
7870,2.213471,1.895199
7871,2.073757,2.16109
7872,2.409873,1.955368
7873,0.9272100000000001,0.9846159999999999
7874,2.29302,1.7981310000000001
7875,1.036225,0.97785
7876,2.44781,1.9843979999999999
7877,1.082659,1.0464570000000002
7878,2.6996860000000003,2.2613890000000003
7879,5.634492,5.539575
7880,3.50836,3.034217
7881,1.230618,1.095145
7882,2.77721,2.203656
7883,1.330405,1.281006
7884,5.148932,4.866729
7885,3.434451,3.408936
7886,1.346348,1.246956
7887,0.813088,0.802932
7888,1.274477,1.279918
7889,0.919532,0.919592
7890,1.770363,1.715718
7891,1.6130279999999997,1.60886
7892,1.742782,1.708202
7893,1.066181,1.063089
7894,2.656777,2.562448
7895,0.932619,0.920683
7896,1.1363130000000001,0.937613
7897,1.040365,0.946797
7898,1.386216,1.051913
7899,0.604169,0.623971
7900,1.745087,1.278697
7901,1.456087,1.515848
7902,2.885951,2.450074
7903,4.571462,4.503697
7904,2.397492,2.1298670000000004
7905,2.964778,2.221377
7906,3.26098,2.661527
7907,0.912135,0.896194
7908,1.965632,1.7337360000000002
7909,1.1881869999999999,1.1779369999999998
7910,1.1423830000000001,1.102588
7911,0.807585,0.80204
7912,0.840226,0.844738
7913,1.313205,1.313203
7914,1.160142,1.151935
7915,1.194988,1.1949
7916,1.131876,1.132766
7917,2.839974,2.8399650000000003
7918,1.374577,1.35882
7919,0.800384,0.800143
7920,0.680083,0.616843
7921,0.783788,0.77703
7922,0.680896,0.544434
7923,0.315056,0.331058
7924,0.649635,0.529718
7925,0.32826,0.357043
7926,0.833128,0.695061
7927,1.062876,1.050734
7928,1.058789,0.995421
7929,1.9801659999999999,1.943551
7930,2.4723580000000003,2.429425
7931,1.268094,1.2627000000000002
7932,1.399901,1.40628
7933,1.2503499999999999,1.24892
7934,0.939866,0.966957
7935,1.079255,1.053832
7936,0.81482,0.81482
7937,0.919532,0.919532
7938,1.517248,1.517251
7939,1.751869,1.7518710000000002
7940,2.089335,2.089337
7941,1.043559,1.043559
7942,4.162279000000001,4.162354
7943,4.517246,4.5178
7944,0.85247,0.852303
7945,0.381955,0.381955
7946,0.330274,0.330274
7947,0.299435,0.299435
7948,0.940167,0.856988
7949,0.382837,0.365317
7950,0.723682,0.609966
7951,1.224661,1.151387
7952,1.187145,1.065166
7953,1.461797,1.3974570000000002
7954,1.732249,1.564395
7955,1.789518,1.768317
7956,4.904958,4.846674
7957,2.035951,2.030622
7958,2.731136,2.729168
7959,1.734979,1.73403
7960,0.81482,0.81482
7961,1.3284770000000001,1.3284770000000001
7962,2.1759020000000002,2.126103
7963,1.199353,1.19551
7964,1.284309,1.238673
7965,1.4923989999999998,1.487223
7966,1.73136,1.619242
7967,1.329647,1.321957
7968,1.187822,0.982578
7969,0.749919,0.69945
7970,1.288443,1.011472
7971,0.815472,0.749135
7972,1.511589,1.143622
7973,0.836877,0.823064
7974,4.592178,4.338763
7975,1.536778,1.319724
7976,1.858651,1.586689
7977,2.680431,2.130328
7978,2.326796,1.90832
7979,2.211101,2.152095
7980,2.017012,1.722164
7981,0.918979,0.897832
7982,1.734384,1.531339
7983,0.818929,0.8034519999999999
7984,2.681278,2.57331
7985,3.841461,3.8328789999999997
7986,1.783454,1.641511
7987,1.649452,1.637157
7988,1.777056,1.705776
7989,2.116419,2.1096280000000003
7990,4.994684,4.970828
7991,0.826253,0.819217
7992,1.039614,0.872584
7993,0.424115,0.467462
7994,1.477761,1.237469
7995,0.45654199999999995,0.45704300000000003
7996,1.2249100000000002,0.898909
7997,0.9339400000000001,0.9144909999999999
7998,5.438455,5.117671
7999,1.431225,1.307259
8000,2.0192159999999997,1.6186969999999998
8001,1.11831,1.134466
8002,2.255735,1.809423
8003,1.882306,1.7678
8004,4.435769,4.059304
8005,1.903406,1.505772
8006,2.237417,1.71451
8007,1.308154,1.121454
8008,2.73229,2.159506
8009,1.253231,1.234667
8010,2.934591,2.200774
8011,3.082526,3.109035
8012,3.169014,2.5422779999999996
8013,1.353743,1.379403
8014,4.110058,3.502308
8015,1.226916,1.255019
8016,2.887188,2.30381
8017,0.9610639999999999,1.028042
8018,3.409802,2.851907
8019,0.9261950000000001,1.076638
8020,3.286668,2.800533
8021,1.294299,1.294842
8022,4.062279,3.6147289999999996
8023,2.1034029999999997,1.9557950000000002
8024,4.459089,4.061192
8025,1.68674,1.666298
8026,3.056998,2.534533
8027,2.978074,2.918194
8028,2.798866,2.071147
8029,1.057298,0.995128
8030,2.405004,2.0214280000000002
8031,2.446093,2.411799
8032,1.64031,1.455002
8033,1.083974,1.06223
8034,4.067732,3.8472060000000003
8035,2.778917,2.750183
8036,2.516548,2.3346
8037,1.208891,1.188685
8038,2.727081,2.381946
8039,1.139582,1.211084
8040,2.350776,1.906782
8041,1.027849,1.019615
8042,2.52088,2.040272
8043,1.122298,1.014219
8044,3.265234,2.726929
8045,1.236669,1.224865
8046,3.383336,2.889477
8047,2.078149,1.943523
8048,4.831721,4.289405
8049,2.274,1.9502650000000001
8050,3.612257,3.17834
8051,1.839205,1.7686300000000001
8052,3.229357,2.748149
8053,1.311183,1.1651969999999998
8054,2.362373,1.8564079999999998
8055,0.9465739999999999,0.90308
8056,2.516252,2.139654
8057,1.542459,1.458641
8058,3.279368,2.7241370000000003
8059,1.766318,1.6439740000000003
8060,3.309187,2.804943
8061,1.812816,1.982121
8062,6.49068,6.008614
8063,1.65956,1.8036969999999999
8064,3.1723600000000003,2.6900180000000002
8065,2.597737,2.320928
8066,3.3050100000000002,2.76976
8067,1.772887,1.699737
8068,3.588714,3.136063
8069,2.061082,1.8861869999999998
8070,3.803701,3.374169
8071,7.535841,7.24184
8072,4.582613,4.161897
8073,2.064548,1.8849420000000001
8074,5.9536430000000005,5.534319
8075,2.887624,2.69127
8076,3.392316,2.726474
8077,1.035498,0.959456
8078,2.447026,1.890156
8079,1.345557,1.288761
8080,2.028261,1.679107
8081,1.067052,1.024647
8082,3.2710700000000004,2.794469
8083,1.382926,1.319453
8084,3.060645,2.730953
8085,1.19778,1.279502
8086,2.757874,2.408728
8087,1.0942560000000001,1.2665650000000002
8088,2.957607,2.5633090000000003
8089,1.187777,1.062614
8090,3.114837,2.669408
8091,1.194843,1.242702
8092,3.36747,2.960706
8093,1.563235,1.369415
8094,3.6684789999999996,3.26027
8095,2.624521,2.380531
8096,4.152786,3.804078
8097,4.053961,3.85773
8098,5.734852,5.105544
8099,1.31619,1.173328
8100,4.057252,3.371395
8101,1.004086,0.9519310000000001
8102,1.8854760000000002,1.52398
8103,0.934009,0.899455
8104,1.372278,1.215886
8105,1.449951,1.435423
8106,1.838889,1.6138759999999999
8107,1.755475,1.731718
8108,1.840042,1.683719
8109,1.573116,1.549424
8110,6.823301000000001,6.684689
8111,1.997665,2.085857
8112,2.021748,1.586974
8113,0.86851,0.959095
8114,5.445473,5.001991
8115,1.086448,1.178171
8116,2.529798,2.017579
8117,1.23225,1.065445
8118,2.83035,2.2664850000000003
8119,1.717177,1.596375
8120,3.7013220000000002,3.267488
8121,1.3364760000000002,1.1641780000000002
8122,2.480239,1.836568
8123,0.990654,0.974853
8124,2.4161610000000002,2.015346
8125,1.415099,1.385512
8126,1.368107,1.239857
8127,0.901498,0.887464
8128,1.562924,1.4921579999999999
8129,1.02043,1.013344
8130,1.602897,1.464696
8131,1.324182,1.3122159999999998
8132,3.5178960000000004,3.4659020000000003
8133,1.15619,1.149829
8134,1.801848,1.69093
8135,0.888204,0.874328
8136,1.520158,1.344707
8137,0.561335,0.552095
8138,1.10552,0.866017
8139,0.985448,0.956409
8140,1.244819,0.937316
8141,1.083538,1.044968
8142,1.44801,1.098021
8143,1.132986,0.998965
8144,2.611044,2.362269
8145,1.78292,1.491695
8146,3.621128,3.224235
8147,2.1397779999999997,2.01277
8148,2.0232840000000003,1.5783670000000003
8149,4.330098999999999,4.299203
8150,2.062118,1.79358
8151,2.006526,1.9813150000000002
8152,1.510103,1.3141479999999999
8153,1.464087,1.441292
8154,3.4195230000000003,3.225889
8155,1.3298889999999999,1.31303
8156,2.061909,1.930068
8157,1.292854,1.302402
8158,1.718754,1.5546010000000001
8159,0.896588,0.859874
8160,1.204132,0.9798669999999999
8161,0.609689,0.568759
8162,1.479476,1.0908030000000002
8163,0.652699,0.561457
8164,1.702033,1.244622
8165,0.711131,0.691592
8166,2.315989,1.77038
8167,1.897918,1.830759
8168,3.136724,2.587174
8169,1.5221959999999999,1.3773019999999998
8170,2.478869,1.9171310000000001
8171,2.126944,2.057261
8172,2.14031,1.670268
8173,1.466382,1.430172
8174,1.956184,1.747084
8175,0.9414020000000001,0.923074
8176,1.225045,1.1420519999999998
8177,1.479152,1.471074
8178,1.655161,1.509297
8179,1.777949,1.762868
8180,1.6171980000000001,1.518676
8181,1.19356,1.180817
8182,2.0780920000000003,1.89324
8183,0.922847,0.9571580000000001
8184,2.773586,2.501439
8185,0.982182,0.975446
8186,1.732651,1.299675
8187,0.7931160000000002,0.770695
8188,1.743775,1.308369
8189,0.851845,0.820355
8190,2.0300920000000002,1.4978019999999999
8191,1.413318,1.267712
8192,4.450175,3.921999
8193,1.558575,1.308499
8194,4.932762,4.245466
8195,4.745097,4.717759
8196,3.064424,2.671636
8197,1.035375,1.000848
8198,2.564133,2.361461
8199,0.995368,0.924817
8200,1.423825,1.260946
8201,1.467654,1.4537829999999998
8202,2.445537,2.1833400000000003
8203,1.668387,1.770239
8204,2.2945279999999997,1.903747
8205,1.810813,1.769141
8206,2.503565,2.046271
8207,1.33467,1.719652
8208,2.8457820000000003,1.9737719999999999
8209,1.9273900000000002,1.993819
8210,2.5426770000000003,2.02757
8211,1.17391,1.169258
8212,3.3739630000000003,2.928384
8213,2.275672,2.458219
8214,5.932116,5.246111
8215,6.891286,6.876342
8216,3.594649,3.147003
8217,1.71253,1.416786
8218,3.683895,3.00772
8219,1.697444,1.608536
8220,5.070724,4.577907
8221,1.660314,1.6197249999999999
8222,2.246738,2.007372
8223,1.778412,1.751208
8224,1.6025340000000001,1.51524
8225,1.451294,1.4428800000000002
8226,1.6825449999999997,1.511158
8227,1.774089,1.7565060000000001
8228,2.0069310000000002,1.9092470000000001
8229,1.1615060000000001,1.148845
8230,4.177744,4.053065
8231,1.029797,1.009577
8232,1.570843,1.2660239999999998
8233,0.701801,0.718084
8234,1.8936099999999998,1.428125
8235,0.836106,0.870339
8236,2.139235,1.693284
8237,0.973617,1.0264559999999998
8238,2.4805970000000004,1.961944
8239,1.75576,1.589769
8240,3.413622,2.9947880000000002
8241,1.334592,1.190292
8242,2.259727,1.7051010000000002
8243,1.384997,1.364278
8244,1.823525,1.503333
8245,0.969075,0.944748
8246,4.415551000000001,4.367273
8247,1.141297,1.134223
8248,1.308554,1.317022
8249,1.011851,1.011851
8250,1.287767,1.272093
8251,1.713775,1.7132370000000001
8252,1.276272,1.26333
8253,1.5432260000000002,1.543114
8254,1.627734,1.561273
8255,0.881912,0.875545
8256,6.123292,6.033103
8257,1.506477,1.49417
8258,1.2586959999999998,0.950072
8259,0.60729,0.605233
8260,1.4474559999999999,1.067027
8261,0.720711,0.712221
8262,1.765099,1.319778
8263,1.276623,1.221206
8264,2.503858,2.1179870000000003
8265,1.838274,1.2773109999999999
8266,2.057864,1.554705
8267,0.974418,0.957438
8268,1.902325,1.751679
8269,5.050836,5.036855
8270,4.108611,4.120098
8271,1.32302,1.323022
8272,1.295535,1.295538
8273,1.011851,1.011851
8274,3.661288,3.6614769999999996
8275,2.037783,2.037689
8276,3.253129,3.253146
8277,2.758766,2.7587689999999996
8278,2.5219319999999996,2.521942
8279,0.856385,0.856385
8280,2.005008,2.004573
8281,0.437888,0.437656
8282,0.568819,0.503567
8283,0.358368,0.351382
8284,0.657491,0.535758
8285,0.422349,0.409891
8286,0.832587,0.694733
8287,1.234029,1.184729
8288,1.702938,1.563945
8289,1.3757460000000001,1.3695419999999998
8290,1.868949,1.680597
8291,4.032731,4.018313
8292,1.4770830000000001,1.4646869999999999
8293,0.944505,0.941349
8294,0.90278,0.90278
8295,1.785135,1.7886780000000002
8296,1.9073900000000001,1.903872
8297,1.011851,1.011851
8298,1.21502,1.21502
8299,2.2386190000000004,2.238617
8300,2.112732,2.1127420000000003
8301,1.130819,1.130819
8302,0.994229,0.994229
8303,0.856385,0.856385
8304,0.558889,0.558889
8305,0.43760899999999997,0.43760899999999997
8306,0.424117,0.41421600000000003
8307,0.354706,0.350819
8308,0.813214,0.803697
8309,0.380479,0.357028
8310,0.566149,0.505788
8311,1.0665169999999997,1.053863
8312,3.876612,3.877788
8313,1.0694250000000003,1.068884
8314,1.008348,0.988807
8315,2.637827,2.635387
8316,1.808797,1.808804
8317,0.940627,0.940627
8318,4.19124,4.191631
8319,1.049539,1.049295
8320,1.356617,1.356619
8321,1.405514,1.405514
8322,1.21502,1.21502
8323,1.309982,1.310974
8324,1.627161,1.6261690000000002
8325,1.130819,1.130819
8326,1.491576,1.476454
8327,1.237733,1.235483
8328,0.815024,0.722582
8329,0.574751,0.5536040000000001
8330,1.147897,0.878611
8331,1.139609,1.058694
8332,1.1970329999999998,0.924766
8333,0.84048,0.746485
8334,1.844009,1.53958
8335,1.369971,1.208009
8336,4.441443,4.180298
8337,4.96605,4.9700690000000005
8338,2.318727,2.061269
8339,1.366841,1.288615
8340,1.6274409999999997,1.413701
8341,1.417033,1.397017
8342,1.331475,1.175106
8343,0.9367770000000001,0.923505
8344,1.173208,1.113865
8345,1.069428,1.04918
8346,3.905633,3.82654
8347,1.888485,1.8807960000000001
8348,1.59552,1.507663
8349,1.193364,1.180985
8350,1.945159,1.793228
8351,1.8521990000000002,1.8610389999999999
8352,1.478527,1.156077
8353,1.229414,1.180324
8354,1.58597,1.192149
8355,0.9247369999999999,0.847552
8356,2.018753,1.5159079999999998
8357,1.441137,1.414069
8358,2.349802,1.793741
8359,3.723757,3.617766
8360,3.228513,2.677496
8361,3.395794,3.223982
8362,2.386172,1.897227
8363,1.851279,1.787731
8364,2.004456,1.651279
8365,1.0345630000000001,1.066856
8366,2.385246,1.9816559999999999
8367,1.7456010000000002,1.715096
8368,1.926333,1.570211
8369,1.6227360000000002,1.593035
8370,2.844641,2.390615
8371,1.396309,1.368093
8372,2.413773,2.0439439999999998
8373,1.647756,1.626517
8374,2.760244,2.350638
8375,0.9643079999999999,1.028634
8376,2.218718,1.6579670000000002
8377,2.180934,2.168266
8378,3.178985,2.629026
8379,0.899552,0.796609
8380,2.1393829999999996,1.510115
8381,0.733568,0.627356
8382,2.331495,1.670968
8383,3.925549,3.7227449999999997
8384,4.262164,3.608679
8385,1.192845,1.170291
8386,3.733225,3.410763
8387,1.557232,1.4336289999999998
8388,2.706408,2.237612
8389,1.401001,1.357964
8390,2.606907,2.391098
8391,0.910029,0.888768
8392,1.451754,1.273464
8393,1.032574,1.01517
8394,1.92649,1.68207
8395,1.351933,1.326054
8396,4.914904000000001,4.747549
8397,1.169541,1.147322
8398,1.962634,1.661363
8399,1.4252090000000002,1.425924
8400,2.780266,2.351476
8401,1.416884,1.243502
8402,2.4390970000000003,1.905896
8403,1.775962,1.41379
8404,3.540612,3.071777
8405,1.954961,1.663711
8406,5.749988,5.162656
8407,2.1885700000000003,2.063254
8408,4.250336,3.6873690000000003
8409,2.691066,2.413375
8410,4.77145,4.534389
8411,2.278956,1.901306
8412,2.994638,2.551618
8413,2.340666,2.218411
8414,2.5563000000000002,2.0476389999999998
8415,1.393817,1.170253
8416,3.087359,2.559531
8417,1.296294,1.2729359999999998
8418,3.532782,2.935393
8419,1.915041,1.773558
8420,3.560934,3.0349630000000003
8421,1.458234,1.665498
8422,3.951953,3.448132
8423,1.646829,1.59445
8424,3.496804,3.015435
8425,1.850318,1.8616
8426,3.643469,3.2343490000000004
8427,1.704791,1.561109
8428,3.735679,3.354347
8429,1.764642,1.620699
8430,4.0500169999999995,3.724907
8431,3.044784,2.6470540000000002
8432,4.800111,4.422094
8433,4.575533,4.472726
8434,3.540922,3.017928
8435,2.080731,1.9501659999999998
8436,3.618481,2.959474
8437,1.029848,0.9579289999999999
8438,2.2862460000000002,1.76851
8439,0.946649,0.896402
8440,2.158404,1.8738050000000002
8441,1.058632,1.02678
8442,2.212844,1.8771369999999998
8443,1.3619459999999999,1.323772
8444,2.174779,1.934561
8445,3.5068110000000003,3.4746010000000003
8446,4.470805,4.140556
8447,3.234047,3.39332
8448,6.336804,5.998403
8449,1.1242159999999999,1.288387
8450,2.667726,2.16481
8451,1.1623320000000001,1.107037
8452,2.986952,2.497787
8453,1.462397,1.2746600000000001
8454,3.192981,2.706638
8455,4.939932,4.816185000000001
8456,3.673466,3.275609
8457,1.954991,1.802076
8458,2.772272,2.167635
8459,2.2277150000000003,2.117383
8460,3.95098,3.319837
8461,3.314328,3.2652
8462,1.796905,1.4814649999999998
8463,0.915314,0.889261
8464,1.762688,1.614564
8465,1.465972,1.451564
8466,1.7722840000000002,1.566583
8467,1.3482509999999999,1.326809
8468,2.217425,2.0522020000000003
8469,1.169538,1.147381
8470,3.337652,3.090666
8471,2.127384,2.179478
8472,2.30302,1.8545250000000002
8473,0.746769,0.825634
8474,2.295354,1.731636
8475,0.95853,0.90032
8476,2.457486,1.875834
8477,0.998775,0.990208
8478,3.6343780000000003,3.058229
8479,2.000843,1.87115
8480,2.984537,2.484823
8481,1.9585050000000002,1.689307
8482,2.992642,2.270942
8483,1.188951,1.107723
8484,2.328372,1.730585
8485,1.409106,1.364453
8486,2.205685,1.924173
8487,1.3056969999999999,1.282515
8488,1.3928900000000002,1.237851
8489,1.439001,1.423661
8490,2.307487,2.064653
8491,1.351099,1.326349
8492,1.888609,1.6467159999999998
8493,2.4816260000000003,2.459001
8494,3.9776920000000002,3.697349
8495,1.906085,1.8826420000000001
8496,1.934694,1.445396
8497,0.820123,0.784594
8498,2.088187,1.498858
8499,0.826627,0.871995
8500,2.577752,2.007866
8501,1.110213,1.104532
8502,4.032557,3.477921
8503,1.9519739999999999,1.672966
8504,3.517035,3.08215
8505,2.5427890000000004,2.122864
8506,3.061757,2.7082319999999998
8507,3.264357,2.756094
8508,2.739847,2.2163600000000003
8509,1.848158,1.4590239999999999
8510,2.485388,1.898174
8511,1.515615,1.303799
8512,2.352031,1.827981
8513,1.345344,1.317356
8514,3.623306,2.8345380000000002
8515,1.475642,1.581267
8516,3.423017,2.761738
8517,1.232558,1.324775
8518,2.848575,2.1876990000000003
8519,1.091905,1.094387
8520,2.59441,1.8486420000000001
8521,0.7711870000000001,0.677209
8522,2.599098,1.836245
8523,1.098112,1.121553
8524,2.8637979999999996,2.209772
8525,0.977409,0.765542
8526,2.710473,1.952568
8527,1.362141,1.071217
8528,3.0486750000000002,2.2904180000000003
8529,0.835578,0.9086420000000001
8530,2.062573,1.729977
8531,1.780494,1.067816
8532,3.190345,2.2375320000000003
8533,0.8117729999999999,0.748741
8534,2.233766,1.6205139999999998
8535,0.848079,0.760748
8536,2.010278,1.5346769999999998
8537,0.9319120000000001,0.875238
8538,2.299296,1.8031279999999998
8539,1.225731,1.182957
8540,2.148926,1.732646
8541,1.236249,1.396166
8542,2.1240970000000003,1.574032
8543,0.830118,0.856962
8544,1.721499,1.277527
8545,0.774435,0.702077
8546,1.83584,1.2883030000000002
8547,0.826347,0.722154
8548,1.7376690000000001,1.2432349999999999
8549,0.839198,0.730694
8550,1.83006,1.320515
8551,1.6593699999999998,1.461723
8552,2.0955630000000003,1.613576
8553,1.14959,1.083027
8554,1.91232,1.545463
8555,1.27135,1.092143
8556,2.133234,1.569469
8557,0.797164,0.817241
8558,1.889435,1.423111
8559,0.793937,0.747376
8560,2.1553850000000003,1.7672750000000002
8561,0.920679,0.875206
8562,2.03361,1.642729
8563,1.217142,1.185031
8564,1.9590029999999998,1.608017
